HHID,HHSIZE,VISITORS,HHSTRUCTURE,DWELLTYPE,OWNDWELL,YEARSLIVED,MONTHSLIVED,ADULTBIKES,KIDSBIKES,TOTALBIKES,ADULTBIKESUSED,KIDSBIKESUSED,TOTALBIKESUSED,CARS,FOURWDS,UTES,VANS,TRUCKS,MBIKES,OTHERVEHS,TOTALVEHS,HOMESLA,HOMELGA,ADHHWGT,WDHHWGT,WEHHWGT,HomeRegion,StationProx,Day_Type,SURVEY_PERIOD,HHINC_quintile
Y09H011113,2,0,2,3,3,8,5,2,0,2,2,0,2,1,0,0,1,0,0,0,2,205055901,25900,231.4,0,808,1,2,2,2,1
Y09H011115,1,0,1,3,1,19,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,100,131.5,0,1,2,1,2,2
Y09H011116,1,0,1,3,1,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,83.3,109.5,0,1,2,1,2,5
Y09H011117,1,0,1,2,1,20,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,77.2,101.5,0,1,2,1,2,5
Y09H011119,1,0,1,3,1,4,9,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,93.7,123.2,0,1,2,1,2,2
Y09H011123,2,0,2,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,170.1,238.8,0,1,2,1,2,3
Y09H011125,1,0,1,3,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,190.5,267.4,0,1,2,1,2,2
Y09H011126,1,0,1,3,3,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,191.4,268.8,0,1,2,1,2,1
Y09H011127,2,0,2,3,1,1,6,2,0,2,0,0,0,0,2,0,0,0,0,0,2,205055901,25900,113.3,0,483.1,1,2,2,2,4
Y09H011128,2,0,2,3,3,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205055901,25900,219,0,764.4,1,2,2,2,4
Y09H011130,1,0,1,3,2,2,10,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,105.1,150.5,0,1,2,1,2,3
Y09H011132,1,0,1,3,2,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,117.7,168.6,0,1,2,1,2,2
Y09H011136,1,0,1,3,3,16,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,204.3,286.8,0,1,2,1,2,3
Y09H011137,1,0,1,3,3,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,170.1,238.8,0,1,2,1,2,2
Y09H011138,2,1,2,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,157.6,221.3,0,1,2,1,2,1
Y09H011139,2,0,2,3,3,2,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,190.5,267.4,0,1,2,1,2,3
Y09H011140,1,0,1,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,191.4,268.8,0,1,2,1,2,1
Y09H011141,2,0,2,3,3,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,231.4,0,808,1,2,2,2,2
Y09H011142,1,0,1,3,1,22,8,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,107.2,0,457,1,2,2,2,5
Y09H011202,1,0,1,3,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,170.1,238.8,0,1,2,1,2,2
Y09H011203,2,0,5,3,3,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,157.6,221.3,0,1,2,1,2,3
Y09H011205,1,0,1,3,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,118.3,169.4,0,1,2,1,2,3
Y09H011210,2,0,5,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,157.6,221.3,0,1,2,1,2,4
Y09H011212,1,0,1,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,118.3,169.4,0,1,2,1,2,2
Y09H011213,1,0,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,231.4,0,808,1,2,2,2,4
Y09H011214,1,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,219,0,764.4,1,2,2,2,2
Y09H011224,1,0,1,1,2,5,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,87.9,134.8,0,1,2,1,2,3
Y09H011228,2,2,2,1,3,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,3,205055901,25900,249,0,944,1,2,2,2,3
Y09H011230,1,0,1,2,1,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,83.3,109.5,0,1,2,1,2,1
Y09H011231,6,0,3,1,2,13,6,5,2,7,3,1,4,1,0,0,0,0,0,0,1,205055901,25900,87.9,134.8,0,1,2,1,2,5
Y09H011232,1,0,1,1,1,22,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,205055901,25900,182.5,213.3,0,1,2,1,2,3
Y09H011234,2,0,2,1,2,7,3,3,0,3,2,0,2,1,0,0,0,0,0,0,1,205055901,25900,129,0,366.8,1,2,2,2,5
Y09H011301,2,0,2,1,1,20,11,3,0,3,1,0,1,1,0,0,0,0,0,0,1,205055901,25900,195.7,228.8,0,1,2,1,2,2
Y09H011314,2,0,5,3,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205055901,25900,223.6,0,780.6,1,2,2,2,5
Y09H011321,1,0,1,3,3,1,9,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205055901,25900,223.6,0,780.6,1,2,2,2,3
Y09H011323,1,0,1,3,1,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,83.3,109.5,0,1,2,1,2,3
Y09H011326,1,0,1,3,3,2,4,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205055901,25900,163.6,229.6,0,1,2,1,2,2
Y09H011332,1,0,1,3,3,4,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,205055901,25900,152.4,213.9,0,1,2,1,2,2
Y09H011334,1,0,1,3,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,174.9,0,610.7,1,2,2,2,2
Y09H011340,3,0,3,3,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,101.1,144.8,0,1,2,1,2,5
Y09H011342,1,0,1,3,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,223.6,0,780.6,1,2,2,2,2
Y09H011401,1,1,1,2,2,0,6,2,0,2,1,0,1,1,0,0,0,0,0,0,1,205057352,27350,103.3,190.2,0,1,1,1,2,5
Y09H011407,2,0,2,1,1,7,8,3,0,3,0,0,0,1,1,0,0,0,0,0,2,205057352,27350,45.9,0,166.5,1,1,2,2,5
Y09H011408,4,0,3,1,1,7,9,1,0,1,1,0,1,3,0,0,0,0,0,0,3,205057352,27350,42.4,58.5,0,1,1,1,2,4
Y09H011409,2,0,4,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,99,182.2,0,1,1,1,2,4
Y09H011410,1,0,1,3,3,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,205057352,27350,104.3,144.2,0,1,1,1,2,2
Y09H011414,1,0,1,3,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,121,0,437.9,1,1,2,2,3
Y09H011416,2,0,2,2,3,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,205057352,27350,107,147.9,0,1,1,1,2,3
Y09H011417,1,0,1,3,3,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,104.3,144.2,0,1,1,1,2,3
Y09H011420,2,0,2,3,3,5,2,2,0,2,1,0,1,1,0,0,0,0,0,0,1,205057352,27350,94.6,0,342.6,1,1,2,2,5
Y09H011421,2,1,4,3,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,121,0,437.9,1,1,2,2,3
Y09H011422,1,0,1,3,1,17,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,89.6,132.3,0,1,1,1,2,3
Y09H011423,1,0,1,3,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,85.8,126.8,0,1,1,1,2,2
Y09H011424,2,0,2,1,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205057352,27350,39.6,54.6,0,1,2,1,2,2
Y09H011425,1,0,1,3,1,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,66.1,97.6,0,1,2,1,2,5
Y09H011428,2,0,5,2,3,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205057352,27350,121,0,437.9,1,1,2,2,5
Y09H011431,1,0,1,2,1,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,83.6,123.6,0,1,1,1,2,2
Y09H011433,1,0,1,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,88.5,122.3,0,1,1,1,2,3
Y09H011434,2,0,4,1,1,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,35.9,0,130.3,1,1,2,2,2
Y09H011438,3,0,3,2,3,4,4,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,104.3,144.2,0,1,1,1,2,5
Y09H011441,4,0,3,1,1,25,2,4,0,4,0,0,0,1,1,0,0,0,0,0,2,205057352,27350,35.9,0,130.3,1,1,2,2,5
Y09H011504,2,2,2,1,1,40,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205055902,25900,24.3,27.7,0,1,2,1,2,1
Y09H011507,1,0,1,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055902,25900,91.7,0,247.3,1,2,2,2,3
Y09H011509,2,0,2,2,1,35,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055902,25900,81.1,127.4,0,1,2,1,2,1
Y09H011510,2,0,2,1,1,46,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205055902,25900,30.8,35,0,1,2,1,2,2
Y09H011511,2,0,2,1,1,4,10,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205055902,25900,24.3,27.7,0,1,2,1,2,5
Y09H011512,2,0,2,2,2,6,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055902,25900,94.7,122.1,0,1,2,1,2,5
Y09H011513,2,0,4,2,1,1,7,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205055902,25900,71.7,0,193.5,1,2,2,2,4
Y09H011516,2,0,2,2,2,7,5,2,0,2,1,0,1,1,0,0,0,0,1,0,2,205055902,25900,114.5,147.7,0,1,2,1,2,4
Y09H011517,2,0,2,2,3,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,205055902,25900,167.1,248.1,0,1,2,1,2,4
Y09H011521,2,0,2,1,1,1,9,2,0,2,1,0,1,1,0,0,0,0,0,0,1,205055902,25900,35.7,0,336.1,1,2,2,2,5
Y09H011523,2,0,2,1,3,3,6,3,0,3,0,0,0,1,0,0,0,0,0,0,1,205055902,25900,74.3,126.6,0,1,2,1,2,5
Y09H011525,2,0,2,1,2,3,4,2,0,2,0,0,0,1,0,1,0,0,0,0,2,205055902,25900,36.5,52.2,0,1,2,1,2,3
Y09H011526,1,0,1,1,1,70,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055902,25900,26.1,29.7,0,1,2,1,2,1
Y09H011527,4,0,4,1,3,1,6,1,3,4,0,3,3,0,1,0,0,0,0,0,1,205055902,25900,65.7,0,154.6,1,2,2,2,3
Y09H011533,4,0,3,1,1,10,4,2,2,4,2,2,4,0,1,0,0,0,0,0,1,205055902,25900,26.1,29.7,0,1,2,1,2,5
Y09H011534,4,0,3,1,3,15,8,0,2,2,0,2,2,1,1,0,0,0,0,0,2,205055902,25900,65.7,0,154.6,1,2,2,2,3
Y09H011535,5,0,3,1,2,11,4,2,2,4,0,0,0,1,1,0,0,0,1,0,3,205055902,25900,53.5,0,176.3,1,2,2,2,4
Y09H011542,5,0,3,2,2,4,9,0,2,2,0,1,1,0,1,0,0,0,0,0,1,205055902,25900,129.4,0,588.7,1,2,2,2,5
Y09H011601,4,0,3,2,1,27,9,1,1,2,1,0,1,0,1,0,0,0,0,0,1,205055902,25900,84.7,133,0,1,2,1,2,4
Y09H011602,2,0,2,2,2,5,6,3,0,3,1,0,1,2,1,0,0,0,0,0,3,205055902,25900,114.5,147.7,0,1,2,1,2,5
Y09H011606,4,0,3,1,2,1,7,3,2,5,2,1,3,1,1,0,0,0,0,0,2,205055902,25900,41.9,0,137.9,1,2,2,2,5
Y09H011611,1,0,1,3,3,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055902,25900,132.1,196.1,0,1,2,1,2,4
Y09H011614,2,0,2,3,1,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205055902,25900,91.7,0,247.3,1,2,2,2,2
Y09H011615,1,0,1,2,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055902,25900,84.7,133,0,1,2,1,2,1
Y09H011619,4,0,3,2,1,3,0,3,3,6,2,2,4,2,0,0,0,0,0,0,2,205055902,25900,67.1,105.4,0,1,2,1,2,5
Y09H011621,1,0,1,3,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205055902,25900,91.7,0,247.3,1,2,2,2,5
Y09H011623,1,0,1,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055902,25900,171.5,254.6,0,1,2,1,2,1
Y09H011628,3,0,3,2,2,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,2,205055902,25900,129.4,0,588.7,1,2,2,2,5
Y09H011631,1,0,1,2,3,5,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,205055902,25900,167.1,248.1,0,1,2,1,2,3
Y09H011632,1,2,1,2,1,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,205055902,25900,62.5,98.1,0,1,2,1,2,2
Y09H011633,2,0,5,1,1,12,7,3,0,3,2,0,2,0,1,0,0,0,0,0,1,205055902,25900,26.1,29.7,0,1,2,1,2,1
Y09H011634,3,0,5,2,3,10,6,2,0,2,1,0,1,2,0,0,0,0,0,0,2,205055902,25900,151.6,0,458.8,1,2,2,2,5
Y09H011641,4,0,5,2,3,3,8,1,0,1,1,0,1,1,1,0,0,0,0,0,2,205055902,25900,151.6,0,458.8,1,2,2,2,5
Y09H011704,3,0,4,3,3,10,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,205057351,27350,125.8,181.4,0,1,2,1,2,2
Y09H011705,2,0,5,3,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057351,27350,87.9,108.6,0,1,2,1,2,2
Y09H011725,2,0,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057351,27350,125.8,181.4,0,1,2,1,2,1
Y09H011803,2,0,5,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,196.6,276,0,1,2,1,2,1
Y09H011804,1,0,1,1,3,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205055901,25900,213.3,290.9,0,1,2,1,2,5
Y09H011805,2,0,2,2,1,3,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,84,110.5,0,1,2,1,2,5
Y09H011810,1,0,1,1,2,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,109.6,168.2,0,1,2,1,2,4
Y09H011817,1,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,196.6,276,0,1,2,1,2,1
Y09H011818,1,0,1,3,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,187.5,263.3,0,1,2,1,2,1
Y09H011821,1,0,1,3,3,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,205055901,25900,166.2,0,580.3,1,2,2,2,1
Y09H011826,2,0,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,171.7,241,0,1,2,1,2,1
Y09H011830,2,0,2,3,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,188.5,264.6,0,1,2,1,2,2
Y09H011833,2,0,2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,171.7,241,0,1,2,1,2,2
Y09H011834,1,0,1,3,2,16,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,122.8,0,407.3,1,2,2,2,2
Y09H011836,1,0,1,3,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,97.4,139.5,0,1,2,1,2,3
Y09H011837,1,0,1,3,3,1,7,3,0,3,1,0,1,0,0,0,0,0,0,0,0,205055901,25900,188.5,264.6,0,1,2,1,2,1
Y09H011838,2,0,2,3,3,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,2,205055901,25900,196.6,276,0,1,2,1,2,3
Y09H011840,1,0,1,1,1,13,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,205055901,25900,164.5,192.3,0,1,2,1,2,1
Y09H011841,1,0,1,1,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,110.8,0,315,1,2,2,2,3
Y09H011921,1,0,1,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205054608,24600,84.7,0,318.9,1,2,2,2,1
Y09H011924,1,0,1,3,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205054608,24600,175.2,217.2,0,1,2,1,2,1
Y09H011926,1,0,1,3,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205054608,24600,153,189.7,0,1,2,1,2,3
Y09H011929,1,0,1,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205054608,24600,140.5,174.2,0,1,2,1,2,1
Y09H012001,2,0,2,1,3,2,6,1,0,1,0,0,0,3,0,0,0,0,0,0,3,205057352,27350,65.3,108.5,0,1,2,1,2,4
Y09H012002,2,0,2,1,1,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,38.7,53.4,0,1,2,1,2,2
Y09H012003,2,0,4,3,3,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,106.4,147,0,1,2,1,2,2
Y09H012010,2,0,2,3,2,0,4,2,0,2,2,0,2,1,0,0,0,0,0,0,1,205057352,27350,98.4,181.1,0,1,2,1,2,5
Y09H012012,3,0,3,1,1,10,4,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205057352,27350,35.2,48.6,0,1,2,1,2,5
Y09H012014,1,0,1,3,3,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,205057352,27350,89.9,0,325.5,1,2,2,2,3
Y09H012017,6,0,5,1,3,1,0,2,2,4,2,2,4,1,0,0,0,0,0,0,1,205057352,27350,81.4,135.3,0,1,2,1,2,5
Y09H012018,1,0,1,3,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,101.5,140.2,0,1,2,1,2,3
Y09H012020,1,0,1,3,2,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,99.4,0,210.6,1,2,2,2,4
Y09H012023,3,0,3,3,3,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,102,141,0,1,2,1,2,1
Y09H012024,1,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,106.4,147,0,1,2,1,2,2
Y09H012026,1,0,1,3,3,0,9,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,92.9,128.4,0,1,2,1,2,3
Y09H012030,3,0,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,102,141,0,1,2,1,2,4
Y09H012032,4,0,3,1,1,10,6,2,2,4,0,2,2,1,1,0,0,0,0,0,2,205057352,27350,38.5,53.1,0,1,2,1,2,5
Y09H012033,3,0,3,1,3,2,1,2,1,3,2,1,3,1,0,0,0,0,0,0,1,205057352,27350,71.1,118.2,0,1,2,1,2,5
Y09H012036,2,0,2,1,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,205057352,27350,123.5,189.4,0,1,2,1,2,4
Y09H012037,1,0,1,3,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,102,141,0,1,2,1,2,3
Y09H012042,3,0,4,1,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,68.8,0,168.4,1,2,2,2,5
Y09H012109,4,0,3,1,2,1,7,0,1,1,0,1,1,1,1,0,0,0,0,0,2,205055901,25900,105.1,161.2,0,1,1,1,2,5
Y09H012111,2,0,2,3,3,4,0,2,0,2,2,0,2,2,0,0,0,0,0,0,2,205055901,25900,187.5,263.3,0,1,1,1,2,5
Y09H012115,1,0,1,3,2,4,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,97.4,139.5,0,1,1,1,2,3
Y09H012116,1,0,1,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,188.5,264.6,0,1,1,1,2,4
Y09H012120,1,0,1,3,1,10,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,97.3,0,414.8,1,2,2,2,3
Y09H012126,1,0,1,3,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205055901,25900,106.1,151.9,0,1,1,1,2,3
Y09H012127,1,0,1,3,3,7,10,1,0,1,0,0,0,1,1,0,0,0,0,0,2,205055901,25900,198.7,0,693.8,1,1,2,2,1
Y09H012129,2,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205055901,25900,157.6,221.3,0,1,1,1,2,1
Y09H012133,1,0,1,3,3,0,2,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205055901,25900,171.7,241,0,1,2,1,2,3
Y09H012134,2,0,2,2,1,15,10,3,0,3,2,0,2,1,1,0,0,0,1,0,3,205055901,25900,97.3,0,414.8,1,2,2,2,3
Y09H012137,1,1,1,3,3,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,188.5,264.6,0,1,2,1,2,2
Y09H012139,1,0,1,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,187.5,263.3,0,1,1,1,2,3
Y09H012140,2,0,5,3,3,1,8,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205055901,25900,171.7,241,0,1,1,1,2,5
Y09H012141,1,0,1,3,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,97.3,0,414.8,1,1,2,2,4
Y09H012142,1,0,1,3,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205055901,25900,166.2,0,580.3,1,1,2,2,5
Y09H012201,2,0,2,1,3,2,9,2,0,2,2,0,2,0,0,0,0,0,0,0,0,205057351,27350,34.8,54.8,0,1,1,1,2,4
Y09H012202,3,0,3,1,2,5,9,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205057351,27350,36.8,68.9,0,1,1,1,2,5
Y09H012203,1,0,1,1,2,40,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,205057351,27350,39,73.2,0,1,1,1,2,1
Y09H012206,4,0,3,1,2,5,5,2,1,3,2,1,3,1,1,0,0,0,0,0,2,205057351,27350,51.6,0,106.8,1,1,2,2,3
Y09H012212,1,0,1,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057351,27350,100.5,152.4,0,1,1,1,2,1
Y09H012214,1,0,1,2,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057351,27350,99.3,0,287,1,1,2,2,3
Y09H012217,2,0,2,3,3,3,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,205057351,27350,148.6,214.2,0,1,1,1,2,4
Y09H012218,2,0,2,3,3,0,1,2,0,2,1,0,1,1,0,0,0,0,0,0,1,205057351,27350,146.5,211.2,0,1,1,1,2,3
Y09H012220,2,0,2,2,2,14,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205057351,27350,106.2,0,306.9,1,1,2,2,5
Y09H012224,2,0,2,2,2,5,6,2,0,2,2,0,2,1,0,0,0,0,0,0,1,205057351,27350,80.4,121.9,0,1,1,1,2,5
Y09H012227,2,0,5,3,2,1,6,2,0,2,2,0,2,2,0,0,0,0,0,0,2,205057351,27350,106.2,0,306.9,1,1,2,2,5
Y09H012229,3,0,3,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205057351,27350,130.2,187.6,0,1,1,1,2,5
Y09H012230,4,0,3,2,3,0,6,2,2,4,2,2,4,0,1,0,0,0,1,0,2,205057351,27350,139.9,201.7,0,1,1,1,2,5
Y09H012231,2,0,2,2,3,4,5,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205057351,27350,148.6,214.2,0,1,1,1,2,5
Y09H012232,2,0,2,2,3,1,6,5,0,5,4,0,4,1,1,0,0,0,2,0,4,205057351,27350,146.5,211.2,0,1,1,1,2,5
Y09H012233,4,0,3,1,1,22,1,4,0,4,0,0,0,3,0,0,0,0,0,0,3,205057351,27350,51.5,73.8,0,1,1,1,2,4
Y09H012235,2,1,4,1,3,5,6,0,1,1,0,1,1,1,0,0,0,0,0,0,1,205057351,27350,49.1,0,132,1,1,2,2,1
Y09H012237,2,0,5,1,3,11,6,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205057351,27350,37.4,58.9,0,1,1,1,2,4
Y09H012238,3,1,3,2,3,2,4,2,1,3,0,0,0,0,1,0,0,0,0,0,1,205057351,27350,148.6,214.2,0,1,1,1,2,5
Y09H012239,2,1,2,1,2,4,4,1,0,1,0,0,0,0,1,0,0,0,1,0,2,205057351,27350,38.5,72.2,0,1,1,1,2,5
Y09H012240,4,1,3,1,2,12,8,0,2,2,0,2,2,1,0,0,0,0,1,0,2,205057351,27350,48.8,91.5,0,1,1,1,2,4
Y09H012242,2,0,2,1,2,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205057351,27350,48.2,0,99.9,1,1,2,2,5
Y09H012305,2,0,2,1,1,19,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,46.1,63.7,0,1,1,1,2,4
Y09H012307,1,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205057352,27350,120.3,0,435.3,1,1,2,2,1
Y09H012311,4,0,3,1,1,20,11,1,1,2,0,0,0,1,1,0,0,0,0,0,2,205057352,27350,36.4,50.3,0,1,1,1,2,4
Y09H012315,1,0,1,3,3,1,4,1,0,1,1,0,1,0,1,0,0,0,0,0,1,205057352,27350,122.4,169.2,0,1,1,1,2,3
Y09H012318,1,0,1,1,1,15,11,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205057352,27350,36.4,50.3,0,1,1,1,2,3
Y09H012323,2,0,5,2,3,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,91.7,126.7,0,1,1,1,2,5
Y09H012324,2,0,2,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,90,165.8,0,1,1,1,2,5
Y09H012325,1,0,1,1,1,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205057352,27350,36.4,50.3,0,1,1,1,2,2
Y09H012326,2,0,4,1,3,0,5,2,0,2,2,0,2,2,0,0,0,0,0,0,2,205057352,27350,93.1,154.8,0,1,1,1,2,5
